"id","labren_id","lon","lat","name","state","annual_irradiation","created_at","updated_at"
435,26732,-415812,-125063,Palmeiras,BAHIA,5334,,
436,26744,-403062,-125246,Itaberaba,BAHIA,4985,,
437,26756,-391906,-125321,Cabaceiras do Paraguaçu,BAHIA,5138,,
438,26758,-389981,-125083,Conceição da Feira,BAHIA,5098,,
439,26760,-38706,-125485,Santo Amaro,BAHIA,5084,,
440,26763,-384908,-125127,São Sebastião do Passé,BAHIA,5061,,
441,26764,-383012,-125311,Mata de São João,BAHIA,5110,,
442,26965,-449746,-123615,São Desidério,BAHIA,5921,,
443,26997,-417725,-124173,Seabra,BAHIA,5277,,
444,27005,-409034,-123556,Lajedinho,BAHIA,5057,,
445,27019,-39501,-124057,Rafael Jambeiro,BAHIA,5036,,
446,27022,-392509,-124284,Santo Estêvão,BAHIA,5097,,
447,27023,-391179,-124339,Antônio Cardoso,BAHIA,5098,,
448,27025,-389495,-124352,São Gonçalo dos Campos,BAHIA,5058,,
449,27027,-387535,-123976,Amélia Rodrigues,BAHIA,5071,,
450,27028,-386203,-124039,Terra Nova,BAHIA,5026,,
451,27031,-383375,-124307,Pojuca,BAHIA,5106,,
452,27031,-383754,-123541,Catu,BAHIA,5106,,
453,27234,-448632,-123158,Catolândia,BAHIA,5883,,
454,27237,-445386,-123076,Baianópolis,BAHIA,5914,,
455,27254,-428898,-123177,Oliveira dos Brejinhos,BAHIA,6042,,
456,27271,-411668,-122791,Wagner,BAHIA,4950,,
457,27278,-404934,-122821,Ruy Barbosa,BAHIA,5004,,
458,27289,-393084,-123157,Ipecaetá,BAHIA,5073,,
459,27293,-389666,-122669,Feira de Santana,BAHIA,5066,,
460,27295,-387688,-123273,Conceição do Jacuípe,BAHIA,5084,,
461,27296,-386402,-123026,Teodoro Sampaio,BAHIA,5076,,
462,27302,-380405,-122549,Itanagra,BAHIA,5211,,
463,27510,-444193,-122365,Cristópolis,BAHIA,5928,,
464,27522,-43217,-121783,Ibotirama,BAHIA,6078,,
465,27538,-416158,-122433,Iraquara,BAHIA,5274,,
466,27557,-397363,-121565,Ipirá,BAHIA,5080,,
467,27561,-39332,-121598,Serra Preta,BAHIA,5052,,
468,27562,-392441,-121519,Anguera,BAHIA,5022,,
469,27567,-387477,-122493,Coração de Maria,BAHIA,5103,,
470,27572,-38202,-122144,Araças,BAHIA,5120,,
471,27769,-457966,-12087,Luís Eduardo Magalhães,BAHIA,5734,,
472,27777,-449972,-121443,Barreiras,BAHIA,5964,,
473,27788,-438987,-121121,Wanderley,BAHIA,5985,,
474,27791,-435492,-120654,Muquém de São Francisco,BAHIA,5990,,
475,27810,-416431,-120885,Souto Soares,BAHIA,5339,,
476,27816,-410958,-120787,Utinga,BAHIA,5001,,
477,27823,-403603,-121376,Macajuba,BAHIA,4954,,
478,27839,-387635,-120509,Irará,BAHIA,5115,,
479,27840,-386428,-121456,Pedrão,BAHIA,5114,,
480,27842,-384211,-12134,Alagoinhas,BAHIA,5092,,
481,27842,-384973,-120888,Aramari,BAHIA,5092,,
482,28054,-447001,-120091,Angical,BAHIA,5977,,
483,28059,-442612,-120292,Cotegipe,BAHIA,5980,,
484,28075,-426302,-119951,Brotas de Macaúbas,BAHIA,5878,,
485,28085,-416377,-119652,Mulungu do Morro,BAHIA,5434,,
486,28089,-41265,-119672,Bonito,BAHIA,5068,,
487,28100,-401687,-119561,Baixa Grande,BAHIA,5015,,
488,28110,-391048,-119751,Tanquinho,BAHIA,5085,,
489,28112,-389748,-119527,Santa Bárbara,BAHIA,5088,,
490,28113,-388658,-120251,Santanópolis,BAHIA,5123,,
491,28115,-386295,-120117,Ouriçangas,BAHIA,5126,,
492,28372,-404707,-11866,Mundo Novo,BAHIA,4961,,
493,28389,-387642,-118623,Água Fria,BAHIA,5113,,
494,28396,-380874,-119396,Entre Rios,BAHIA,5187,,
495,28397,-379487,-119418,Cardeal da Silva,BAHIA,5161,,
496,28627,-426114,-11822,Ipupiara,BAHIA,5986,,
497,28633,-420593,-118104,Barra do Mendes,BAHIA,5635,,
498,28634,-419058,-117609,Barro Alto,BAHIA,5638,,
499,28646,-40793,-118479,Tapiramutá,BAHIA,4994,,
500,28654,-399087,-118122,Pintadas,BAHIA,5039,,
501,28657,-396114,-118317,Pé de Serra,BAHIA,5128,,
502,28660,-393821,-118071,Riachão do Jacuípe,BAHIA,5134,,
503,28662,-391206,-118053,Candeal,BAHIA,5151,,
504,28665,-388873,-117735,Lamarão,BAHIA,5080,,
505,28670,-383558,-117911,Inhambupe,BAHIA,5144,,
506,28674,-379506,-11793,Esplanada,BAHIA,5156,,
507,28677,-376134,-118184,Conde,BAHIA,5377,,
508,28882,-449122,-11749,Riachão das Neves,BAHIA,5936,,
509,28914,-41768,-116863,Canarana,BAHIA,5632,,
510,28917,-414692,-116918,Cafarnaum,BAHIA,5617,,
511,28926,-405548,-117308,Piritiba,BAHIA,5024,,
512,28930,-401498,-11706,Mairi,BAHIA,5038,,
513,28933,-398352,-116662,Capela do Alto Alegre,BAHIA,5089,,
514,28940,-391906,-117487,Ichu,BAHIA,5136,,
515,28941,-390103,-116588,Serrinha,BAHIA,5154,,
516,28951,-380201,-11658,Acajutiba,BAHIA,5186,,
517,28951,-380806,-116607,Aporá,BAHIA,5186,,
518,29178,-432769,-115573,Morpará,BAHIA,6043,,
519,29190,-420199,-116442,Ibipeba,BAHIA,5648,,
520,29209,-401386,-11607,Várzea da Roça,BAHIA,5084,,
521,29214,-396301,-116082,Nova Fátima,BAHIA,5171,,
522,29218,-392812,-115604,Conceição do Coité,BAHIA,5180,,
523,29222,-388054,-116215,Biritinga,BAHIA,5157,,
524,29225,-385814,-11604,Sátiro Dias,BAHIA,5158,,
525,29233,-377856,-115621,Jandaíra,BAHIA,5237,,
526,29471,-419752,-115419,Ibititá,BAHIA,5752,,
527,29479,-411568,-115492,Morro do Chapéu,BAHIA,5270,,
528,29487,-403187,-115274,Várzea do Poço,BAHIA,4993,,
529,29490,-400239,-115051,São José do Jacuípe,BAHIA,5088,,
530,29493,-397832,-114712,Gavião,BAHIA,5165,,
531,29495,-395271,-114654,São Domingos,BAHIA,5150,,
532,29496,-394283,-114935,Retirolândia,BAHIA,5161,,
533,29500,-390779,-115277,Barrocas,BAHIA,5199,,
534,29501,-389971,-11479,Teofilândia,BAHIA,5201,,
535,29509,-381518,-115064,Crisópolis,BAHIA,5207,,
536,29511,-379336,-114818,Rio Real,BAHIA,5232,,
537,29746,-42508,-114347,Gentio do Ouro,BAHIA,6063,,
538,29753,-41829,-113855,Lapão,BAHIA,5793,,
539,29757,-414393,-114434,América Dourada,BAHIA,5651,,
540,29766,-405969,-114312,Miguel Calmon,BAHIA,5184,,
541,29768,-40301,-114166,Serrolândia,BAHIA,5005,,
542,29770,-401262,-114108,Quixabeira,BAHIA,5107,,
543,29771,-400093,-113801,Capim Grosso,BAHIA,5118,,
544,29777,-394653,-114133,Valente,BAHIA,5166,,
545,29788,-383265,-113592,Olindina,BAHIA,5206,,
546,30031,-421357,-113399,Uibaí,BAHIA,5879,,
547,30033,-419847,-112928,Presidente Dutra,BAHIA,5835,,
548,30034,-418538,-113038,Irecê,BAHIA,5815,,
549,30036,-416551,-113491,João Dourado,BAHIA,5799,,
550,30043,-409435,-112561,Várzea Nova,BAHIA,5364,,
551,30059,-393753,-112513,Santaluz,BAHIA,5169,,
552,30063,-389599,-113333,Araci,BAHIA,5216,,
553,30070,-382175,-113102,Itapicuru,BAHIA,5233,,
554,30316,-418797,-112274,São Gabriel,BAHIA,5819,,
555,30329,-40512,-111817,Jacobina,BAHIA,5265,,
556,30350,-38478,-112379,Nova Soure,BAHIA,5237,,
557,30592,-431463,-110863,Barra,BAHIA,6030,,
558,30602,-42112,-11138,Central,BAHIA,5888,,
559,30619,-404324,-110681,Caém,BAHIA,5091,,
560,30638,-385183,-111036,Cipó,BAHIA,5220,,
561,30877,-451904,-110427,Formosa do Rio Preto,BAHIA,5873,,
562,30883,-445214,-109962,Santa Rita de Cássia,BAHIA,5939,,
563,30904,-423998,-110101,Itaguaçu da Bahia,BAHIA,6062,,
564,30909,-419706,-110435,Jussara,BAHIA,5891,,
565,30918,-410812,-109703,Ourolândia,BAHIA,5442,,
566,30923,-405748,-109543,Mirangaba,BAHIA,5289,,
567,30926,-402975,-110279,Caldeirão Grande,BAHIA,5130,,
568,30932,-396297,-10974,Queimadas,BAHIA,5209,,
569,30941,-387897,-109588,Tucano,BAHIA,5339,,
570,30944,-384245,-110425,Ribeira do Amparo,BAHIA,5155,,
571,31233,-404204,-109412,Saúde,BAHIA,5212,,
572,31236,-401334,-108618,Ponto Novo,BAHIA,5177,,
573,31521,-427249,-108234,Xique-Xique,BAHIA,6078,,
574,31554,-394301,-108262,Nordestina,BAHIA,5257,,
575,31556,-392095,-107533,Quijingue,BAHIA,5264,,
576,31563,-385385,-108377,Ribeira do Pombal,BAHIA,5229,,
577,31825,-440432,-107231,Mansidão,BAHIA,5879,,
578,31829,-43634,-107176,Buritirama,BAHIA,5970,,
579,31852,-413263,-107309,Umburanas,BAHIA,5618,,
580,31862,-403678,-107438,Pindobaçu,BAHIA,5097,,
581,31864,-401325,-107404,Filadélfia,BAHIA,5196,,
582,31867,-398543,-106914,Itiúba,BAHIA,5234,,
583,31871,-394947,-106651,Cansanção,BAHIA,5264,,
584,31883,-38294,-106814,Heliópolis,BAHIA,5231,,
585,31887,-378629,-106863,Paripiranga,BAHIA,5231,,
586,32182,-402758,-105722,Antônio Gonçalves,BAHIA,5132,,
587,32198,-386131,-10583,Banzaê,BAHIA,5288,,
588,32201,-383829,-105952,Cícero Dantas,BAHIA,5231,,
589,32202,-382116,-10594,Fátima,BAHIA,5213,,
590,32504,-403204,-10511,Campo Formoso,BAHIA,5332,,
591,32506,-401869,-104598,Senhor do Bonfim,BAHIA,5149,,
592,32517,-390156,-105082,Euclides da Cunha,BAHIA,5366,,
593,32526,-381158,-105357,Adustina,BAHIA,5221,,
594,32839,-393324,-104378,Monte Santo,BAHIA,5300,,
595,32849,-383323,-104132,Antas,BAHIA,5237,,
596,32850,-382046,-103685,Sítio do Quinto,BAHIA,5250,,
597,33160,-401953,-102587,Jaguarari,BAHIA,5273,,
598,33163,-398338,-103436,Andorinha,BAHIA,5317,,
599,33177,-38421,-103346,Novo Triunfo,BAHIA,5232,,
600,33182,-379254,-102843,Coronel João Sá,BAHIA,5268,,
601,33840,-38348,-100763,Jeremoabo,BAHIA,5290,,
602,34144,-42482,-9997,Pilão Arcado,BAHIA,6064,,
603,34190,-378935,-100124,Pedro Alexandre,BAHIA,5254,,
604,34528,-390281,-98989,Canudos,BAHIA,5414,,
605,34887,-394795,-98421,Uauá,BAHIA,5494,,
606,35226,-418789,-97418,Sento Sé,BAHIA,6056,,
607,35263,-381288,-9735,Santa Brígida,BAHIA,5359,,
608,35590,-420852,-96199,Remanso,BAHIA,5986,,
609,35951,-430088,-9516,Campo Alegre de Lourdes,BAHIA,5940,,
610,35974,-407945,-94687,Sobradinho,BAHIA,5834,,
611,36354,-405036,-94166,Juazeiro,BAHIA,5783,,
612,36377,-382219,-93987,Paulo Afonso,BAHIA,5537,,
613,36755,-382595,-93433,Glória,BAHIA,5597,,
614,37106,-409737,-91743,Casa Nova,BAHIA,5795,,
615,37125,-390528,-91627,Macururé,BAHIA,5569,,
616,37873,-399052,-8992,Curaçá,BAHIA,5675,,
617,37882,-390983,-89699,Chorrochó,BAHIA,5617,,
618,38265,-387803,-88506,Rodelas,BAHIA,5798,,
619,39026,-391146,-87238,Abaré,BAHIA,5824,,
620,42518,-390722,-78291,Penaforte,CEARÁ,5746,,
621,42909,-390057,-76864,Jati,CEARÁ,5715,,
622,43299,-392767,-75855,Jardim,CEARÁ,5710,,
623,43692,-391162,-75338,Porteiras,CEARÁ,5770,,
624,43694,-389864,-7489,Brejo Santo,CEARÁ,5877,,
625,44086,-390485,-73609,Abaiara,CEARÁ,5918,,
626,44089,-387711,-73864,Mauriti,CEARÁ,5897,,
627,44465,-40459,-72842,Salitre,CEARÁ,5740,,
628,44476,-393088,-73008,Barbalha,CEARÁ,5847,,
629,44480,-389421,-73008,Milagres,CEARÁ,5906,,
630,44859,-401362,-72136,Araripe,CEARÁ,5766,,
631,44863,-397381,-71839,Santana do Cariri,CEARÁ,5730,,
632,44866,-394102,-7229,Crato,CEARÁ,5867,,
633,44867,-393162,-72193,Juazeiro do Norte,CEARÁ,5891,,
634,44869,-391405,-72489,Missão Velha,CEARÁ,5880,,
635,44873,-387794,-7177,Barro,CEARÁ,5888,,
636,45249,-403758,-70722,Campos Sales,CEARÁ,5811,,
637,45252,-400283,-7093,Potengi,CEARÁ,5798,,
638,45256,-396752,-70887,Nova Olinda,CEARÁ,5879,,
639,45646,-397359,-69988,Altaneira,CEARÁ,5874,,
640,45651,-392825,-70344,Caririaçu,CEARÁ,5866,,
641,46035,-398711,-68713,Assaré,CEARÁ,5834,,
642,46038,-395654,-69219,Farias Brito,CEARÁ,5852,,
643,46041,-392182,-68886,Granjeiro,CEARÁ,5903,,
644,46044,-389745,-69339,Aurora,CEARÁ,5910,,
645,46424,-399871,-67747,Antonina do Norte,CEARÁ,5779,,
646,46431,-392952,-67898,Várzea Alegre,CEARÁ,5910,,
647,46436,-387182,-67831,Ipaumirim,CEARÁ,5976,,
648,46815,-397575,-66832,Tarrafas,CEARÁ,5805,,
649,46823,-389709,-67452,Lavras da Mangabeira,CEARÁ,5947,,
650,46825,-38714,-67203,Baixio,CEARÁ,5985,,
651,47197,-401218,-65693,Aiuaba,CEARÁ,5741,,
652,47208,-390612,-66008,Cedro,CEARÁ,5949,,
653,47211,-387011,-66393,Umari,CEARÁ,5945,,
654,47583,-399021,-6535,Saboeiro,CEARÁ,5776,,
655,47587,-39525,-65211,Jucás,CEARÁ,5819,,
656,47588,-394966,-65333,Cariús,CEARÁ,5846,,
657,47973,-392895,-63632,Iguatu,CEARÁ,5866,,
658,47977,-388557,-63967,Icó,CEARÁ,5930,,
659,48347,-401656,-63169,Arneiroz,CEARÁ,5702,,
660,48359,-389056,-62522,Orós,CEARÁ,5901,,
661,48725,-406909,-62081,Parambu,CEARÁ,5641,,
662,48739,-392014,-62468,Quixelô,CEARÁ,5874,,
663,49116,-39874,-61233,Catarina,CEARÁ,5725,,
664,49120,-394484,-60895,Acopiara,CEARÁ,5734,,
665,49495,-402971,-59863,Tauá,CEARÁ,5653,,
666,49513,-384627,-60362,Pereiro,CEARÁ,5939,,
667,49514,-383464,-60279,Ererê,CEARÁ,5917,,
668,49886,-392573,-59153,Deputado Irapuan Pinheiro,CEARÁ,5775,,
669,49892,-38623,-59025,Jaguaribe,CEARÁ,5915,,
670,50252,-407005,-58429,Quiterianópolis,CEARÁ,5556,,
671,50265,-394173,-58007,Piquet Carneiro,CEARÁ,5703,,
672,50277,-382923,-58128,Iracema,CEARÁ,5919,,
673,50643,-396303,-57389,Mombaça,CEARÁ,5668,,
674,50648,-391878,-56729,Milhã,CEARÁ,5767,,
675,50649,-39011,-57193,Solonópole,CEARÁ,5814,,
676,50658,-381581,-57133,Potiretama,CEARÁ,5926,,
677,51025,-393707,-55829,Senador Pompeu,CEARÁ,5689,,
678,51031,-387642,-56055,Jaguaretama,CEARÁ,5916,,
679,51389,-407716,-55259,Novo Oriente,CEARÁ,5577,,
680,51399,-397081,-54538,Pedra Branca,CEARÁ,5603,,
681,51412,-384619,-5459,Jaguaribara,CEARÁ,5852,,
682,51414,-382746,-55093,Alto Santo,CEARÁ,5867,,
683,51771,-403089,-53883,Independência,CEARÁ,5682,,
684,52163,-389135,-53049,Banabuiú,CEARÁ,5760,,
685,52170,-382697,-52756,São João do Jaguaribe,CEARÁ,5831,,
686,52522,-40654,-51681,Crateús,CEARÁ,5598,,
687,52536,-392893,-51911,Quixeramobim,CEARÁ,5689,,
688,52547,-381285,-52439,Tabuleiro do Norte,CEARÁ,5843,,
689,52907,-39734,-5113,Boa Viagem,CEARÁ,5601,,
690,52921,-383705,-50978,Morada Nova,CEARÁ,5853,,
691,52924,-38085,-51443,Limoeiro do Norte,CEARÁ,5800,,
692,52925,-379805,-50719,Quixeré,CEARÁ,5808,,
693,53286,-390158,-49667,Quixadá,CEARÁ,5692,,
694,53290,-386366,-49704,Ibicuitinga,CEARÁ,5781,,
695,53630,-40754,-4898,Ipaporanga,CEARÁ,5539,,
696,53658,-379724,-49271,Russas,CEARÁ,5791,,
697,53990,-403199,-48318,Tamboril,CEARÁ,5617,,
698,53993,-40065,-47914,Monsenhor Tabosa,CEARÁ,5476,,
699,53998,-395729,-48464,Madalena,CEARÁ,5522,,
700,54002,-391347,-48395,Choró,CEARÁ,5644,,
701,54005,-388243,-48209,Ibaretama,CEARÁ,5711,,
702,54016,-377813,-48319,Jaguaruana,CEARÁ,5784,,
703,54335,-409239,-47456,Poranga,CEARÁ,5803,,
704,54336,-408313,-47461,Ararendá,CEARÁ,5532,,
705,54339,-405639,-47054,Nova Russas,CEARÁ,5602,,
706,54365,-379659,-47371,Palhano,CEARÁ,5779,,
707,54366,-378333,-46719,Itaiçaba,CEARÁ,5818,,
708,54371,-373534,-47125,Icapuí,CEARÁ,5984,,
709,54691,-402003,-46438,Catunda,CEARÁ,5655,,
710,54704,-389284,-45556,Itapiúna,CEARÁ,5590,,
711,54716,-377682,-45587,Aracati,CEARÁ,5908,,
712,55032,-407124,-45388,Ipueiras,CEARÁ,5468,,
713,55043,-396205,-45265,Itatira,CEARÁ,5578,,
714,55050,-389052,-44561,Capistrano,CEARÁ,5519,,
715,55054,-385936,-44856,Ocara,CEARÁ,5678,,
716,55062,-377984,-44517,Fortim,CEARÁ,5668,,
717,55370,-409028,-44126,Croatá,CEARÁ,5740,,
718,55375,-404059,-441,Hidrolândia,CEARÁ,5621,,
719,55386,-393158,-4352,Canindé,CEARÁ,5635,,
720,55389,-390474,-44127,Aratuba,CEARÁ,5634,,
721,55391,-388128,-43691,Aracoiaba,CEARÁ,5447,,
722,55706,-407062,-43179,Ipu,CEARÁ,5498,,
723,55712,-401546,-43359,Santa Quitéria,CEARÁ,5638,,
724,55724,-389324,-42629,Guaramiranga,CEARÁ,5444,,
725,55724,-389954,-43033,Mulungu,CEARÁ,5444,,
726,55725,-388815,-43264,Baturité,CEARÁ,5297,,
727,55727,-386432,-42896,Barreira,CEARÁ,5530,,
728,55728,-385006,-43002,Chorozinho,CEARÁ,5617,,
729,56033,-409416,-41602,Carnaubal,CEARÁ,5618,,
730,56035,-407479,-41585,Guaraciaba do Norte,CEARÁ,5496,,
731,56036,-406445,-42396,Pires Ferreira,CEARÁ,5411,,
732,56038,-404744,-41943,Varjota,CEARÁ,5609,,
733,56051,-391915,-42255,Caridade,CEARÁ,5687,,
734,56053,-389223,-42253,Pacoti,CEARÁ,5620,,
735,56055,-387058,-42212,Acarape,CEARÁ,5418,,
736,56055,-38728,-42163,Redenção,CEARÁ,5418,,
737,56058,-384653,-41715,Pacajus,CEARÁ,5696,,
738,56061,-381274,-41778,Beberibe,CEARÁ,5873,,
739,56362,-405762,-41423,Reriutaba,CEARÁ,5560,,
740,56375,-39242,-40885,Paramoti,CEARÁ,5614,,
741,56379,-388449,-41387,Palmácia,CEARÁ,5597,,
742,56383,-384886,-41109,Horizonte,CEARÁ,5720,,
743,56385,-382415,-41301,Cascavel,CEARÁ,5865,,
744,56678,-408599,-40475,São Benedito,CEARÁ,5422,,
745,56679,-406992,-39837,Pacujá,CEARÁ,5414,,
746,56679,-407494,-40446,Graça,CEARÁ,5414,,
747,56682,-404759,-39509,Cariré,CEARÁ,5555,,
748,56691,-395802,-39887,Tejuçuoca,CEARÁ,5598,,
749,56692,-394543,-40439,General Sampaio,CEARÁ,5547,,
750,56700,-386186,-39788,Pacatuba,CEARÁ,5438,,
751,56700,-386407,-4041,Guaiúba,CEARÁ,5438,,
752,56701,-385301,-39662,Itaitinga,CEARÁ,5590,,
753,56703,-383064,-40162,Pindoretama,CEARÁ,5804,,
754,56995,-409208,-38549,Ubajara,CEARÁ,5665,,
755,56996,-408915,-39244,Ibiapina,CEARÁ,5329,,
756,56997,-40746,-3906,Mucambo,CEARÁ,5440,,
757,57001,-403856,-39183,Groaíras,CEARÁ,5534,,
758,57010,-394362,-39455,Apuiarés,CEARÁ,5513,,
759,57018,-386262,-38674,Maracanaú,CEARÁ,5451,,
760,57018,-386832,-38918,Maranguape,CEARÁ,5451,,
761,57020,-384562,-38929,Eusébio,CEARÁ,5731,,
762,57021,-383899,-38997,Aquiraz,CEARÁ,5729,,
763,57313,-408333,-37682,Frecheirinha,CEARÁ,5388,,
764,57319,-402637,-37998,Forquilha,CEARÁ,5535,,
765,57329,-392695,-37931,Pentecoste,CEARÁ,5611,,
766,57628,-409926,-373,Tianguá,CEARÁ,5483,,
767,57634,-403485,-36895,Sobral,CEARÁ,5493,,
768,57640,-397847,-37478,Irauçuba,CEARÁ,5556,,
769,57642,-395859,-36835,Itapajé,CEARÁ,5420,,
770,57644,-393468,-36769,Umirim,CEARÁ,5517,,
771,57645,-392394,-36702,São Luís do Curu,CEARÁ,5558,,
772,57651,-386622,-37284,Caucaia,CEARÁ,5701,,
773,57652,-385429,-37174,Fortaleza,CEARÁ,5775,,
774,57942,-410919,-35671,Viçosa do Ceará,CEARÁ,5491,,
775,57946,-406536,-35522,Coreaú,CEARÁ,5475,,
776,57947,-405436,-35838,Alcântaras,CEARÁ,5503,,
777,57953,-399684,-35692,Miraíma,CEARÁ,5561,,
778,57957,-39511,-36236,Uruburetama,CEARÁ,5360,,
779,57958,-3943,-35845,Tururu,CEARÁ,5336,,
780,57963,-38973,-36055,São Gonçalo do Amarante,CEARÁ,5766,,
781,58259,-406799,-34669,Moraújo,CEARÁ,5554,,
782,58261,-404534,-35401,Meruoca,CEARÁ,5610,,
783,58262,-403426,-3524,Massapê,CEARÁ,5518,,
784,58263,-402085,-34605,Santana do Acaraú,CEARÁ,5510,,
785,58270,-395839,-34997,Itapipoca,CEARÁ,5567,,
786,58571,-404665,-33534,Senador Sá,CEARÁ,5576,,
787,58577,-398296,-33632,Amontada,CEARÁ,5581,,
788,58584,-391482,-34384,Paraipaba,CEARÁ,5683,,
789,58585,-390303,-34148,Paracuru,CEARÁ,5692,,
790,58879,-405589,-33137,Uruoca,CEARÁ,5556,,
791,58892,-392684,-32697,Trairi,CEARÁ,5593,,
792,59185,-40695,-32234,Martinópole,CEARÁ,5535,,
793,59190,-401247,-32289,Morrinhos,CEARÁ,5501,,
794,59489,-40827,-31231,Granja,CEARÁ,5458,,
795,59496,-401542,-31208,Marco,CEARÁ,5527,,
796,59789,-412438,-30361,Chaval,CEARÁ,5570,,
797,59790,-411362,-30209,Barroquinha,CEARÁ,5605,,
798,59800,-401675,-30504,Bela Cruz,CEARÁ,5566,,
799,60095,-40848,-28987,Camocim,CEARÁ,5528,,
800,60099,-40448,-2901,Jijoca de Jericoacoara,CEARÁ,5456,,
801,60102,-401763,-29185,Cruz,CEARÁ,5576,,
802,60102,-401186,-28881,Acaraú,CEARÁ,5576,,
803,60104,-39917,-29252,Itarema,CEARÁ,5629,,
804,19243,-479304,-157804,Brasília,DISTRITO FEDERAL,5430,,
805,9194,-415697,-211528,Apiacá,ESPÍRITO SANTO,5110,,
806,9364,-416731,-211246,Bom Jesus do Norte,ESPÍRITO SANTO,5074,,
807,9367,-413619,-210633,Mimoso do Sul,ESPÍRITO SANTO,5033,,
808,9370,-410472,-210968,Presidente Kennedy,ESPÍRITO SANTO,5147,,
809,9535,-416568,-210303,São José do Calçado,ESPÍRITO SANTO,4993,,
810,9538,-413463,-209513,Muqui,ESPÍRITO SANTO,4984,,
811,9543,-40831,-2101,Itapemirim,ESPÍRITO SANTO,5214,,
812,9543,-408388,-210403,Marataízes,ESPÍRITO SANTO,5214,,
813,9712,-411989,-209135,Atilio Vivacqua,ESPÍRITO SANTO,5141,,
814,9714,-409391,-208561,Rio Novo do Sul,ESPÍRITO SANTO,5055,,
815,9880,-416738,-207673,Guaçuí,ESPÍRITO SANTO,4995,,
816,9881,-415386,-207585,Alegre,ESPÍRITO SANTO,5091,,
817,9883,-413952,-207998,Jerônimo Monteiro,ESPÍRITO SANTO,5153,,
818,9885,-411202,-208467,Cachoeiro de Itapemirim,ESPÍRITO SANTO,5212,,
819,9888,-408136,-207918,Iconha,ESPÍRITO SANTO,4850,,
820,9889,-407272,-208339,Piúma,ESPÍRITO SANTO,5053,,
821,9890,-406429,-20796,Anchieta,ESPÍRITO SANTO,5211,,
822,10053,-418409,-206936,Dores do Rio Preto,ESPÍRITO SANTO,5002,,
823,10061,-410074,-206714,Vargem Alta,ESPÍRITO SANTO,5012,,
824,10066,-405096,-206777,Guarapari,ESPÍRITO SANTO,5140,,
825,10232,-416835,-206207,Divino de São Lourenço,ESPÍRITO SANTO,4980,,
826,10236,-412035,-206037,Castelo,ESPÍRITO SANTO,5093,,
827,10241,-407546,-206401,Alfredo Chaves,ESPÍRITO SANTO,4888,,
828,10410,-416671,-205471,Ibitirama,ESPÍRITO SANTO,4931,,
829,10412,-41416,-204657,Muniz Freire,ESPÍRITO SANTO,5063,,
830,10588,-416447,-203506,Irupi,ESPÍRITO SANTO,4914,,
831,10589,-415338,-203536,Iúna,ESPÍRITO SANTO,4968,,
832,10592,-412421,-203644,Conceição do Castelo,ESPÍRITO SANTO,4942,,
833,10598,-406598,-203608,Domingos Martins,ESPÍRITO SANTO,4836,,
834,10598,-406754,-204123,Marechal Floriano,ESPÍRITO SANTO,4836,,
835,10600,-404936,-20383,Viana,ESPÍRITO SANTO,5039,,
836,10773,-411359,-203275,Venda Nova do Imigrante,ESPÍRITO SANTO,4859,,
837,10780,-404169,-202637,Cariacica,ESPÍRITO SANTO,4948,,
838,10781,-403135,-203164,Vitória,ESPÍRITO SANTO,5132,,
839,10782,-402878,-203422,Vila Velha,ESPÍRITO SANTO,5203,,
840,10949,-41509,-202352,Ibatiba,ESPÍRITO SANTO,4884,,
841,11133,-412924,-2015,Brejetuba,ESPÍRITO SANTO,4794,,
842,11134,-411264,-200783,Afonso Cláudio,ESPÍRITO SANTO,4925,,
843,11140,-405273,-201004,Santa Leopoldina,ESPÍRITO SANTO,4746,,
844,11142,-403078,-201215,Serra,ESPÍRITO SANTO,5070,,
845,11317,-407443,-200258,Santa Maria de Jetibá,ESPÍRITO SANTO,4776,,
846,11494,-410625,-198999,Laranja da Terra,ESPÍRITO SANTO,5008,,
847,11496,-408756,-198755,Itarana,ESPÍRITO SANTO,4966,,
848,11499,-405983,-199368,Santa Teresa,ESPÍRITO SANTO,4687,,
849,11500,-404081,-199375,Fundão,ESPÍRITO SANTO,4754,,
850,11678,-408605,-198023,Itaguaçu,ESPÍRITO SANTO,4985,,
851,11683,-403863,-197582,João Neiva,ESPÍRITO SANTO,4905,,
852,11683,-403735,-198371,Ibiraçu,ESPÍRITO SANTO,4905,,
853,11684,-402768,-198205,Aracruz,ESPÍRITO SANTO,4995,,
854,11863,-406529,-197416,São Roque do Canaã,ESPÍRITO SANTO,4969,,
855,12226,-410113,-195218,Baixo Guandu,ESPÍRITO SANTO,5119,,
856,12230,-406278,-195389,Colatina,ESPÍRITO SANTO,5002,,
857,12414,-40546,-194118,Marilândia,ESPÍRITO SANTO,4894,,
858,12419,-400646,-193951,Linhares,ESPÍRITO SANTO,4996,,
859,12599,-404613,-192523,Governador Lindenberg,ESPÍRITO SANTO,4820,,
860,12600,-403369,-192724,Rio Bananal,ESPÍRITO SANTO,4857,,
861,12778,-408538,-192234,Pancas,ESPÍRITO SANTO,4886,,
862,12786,-400977,-191902,Sooretama,ESPÍRITO SANTO,4952,,
863,12959,-410168,-190578,Alto Rio Novo,ESPÍRITO SANTO,4954,,
